Row.names,ensembl_gene_id,logFC,p-value
9882,18892,-0.329641438,0.849663517
9883,18893,-0.27605334,0.852211262
9884,18894,-0.277739913,0.853047337
9885,18895,-0.276667904,0.852642082
9886,18896,-0.269575628,0.852401631
9887,18897,-0.28106894,0.848108257
9888,18898,-0.276033379,0.852719954
9889,18899,-0.051474099,0.670018712
9890,189,-0.022409607,0.776187823
9891,1890,-0.272722655,0.852325119
9892,18900,-0.281315689,0.843734867
9893,18901,-0.282996732,0.853154855
9894,18902,-0.339748435,0.842278928
9895,18903,-0.289308795,0.84984814
9896,18904,-0.321741915,0.852974525
9897,18905,-0.331149418,0.850566268
9898,18906,-0.302653935,0.840534201
9899,18907,-0.276073411,0.851906577
9900,18908,-0.334795991,0.843200151
9901,18909,0.020668028,0.817707192
9902,1891,-0.257677001,0.851665209
9903,18910,-0.245748796,0.850952285
9904,18911,-0.275572244,0.849731783
9905,18912,-0.279602997,0.850854745
9906,18913,-0.318768488,0.852679589
9907,18914,-0.310845124,0.83461543
9908,18915,-0.276343112,0.852806278
9909,18916,-0.326036937,0.852013624
9910,18917,-0.32693513,0.849652252
9911,18918,-0.338519764,0.8467247
9912,18919,-0.014798373,0.876273812
9913,1892,-0.04091879,0.855504205
9914,18920,-0.292080356,0.848777013
9915,18921,-0.292198953,0.848490697
9916,18922,-0.276902901,0.85252827
9917,18923,-0.301539397,0.83860007
9918,18924,-0.286665164,0.852305813
9919,18925,-0.281100106,0.850230957
9920,18926,-0.281109972,0.852798566
9921,18927,-0.279456954,0.852716242
9922,18928,-0.26010609,0.851740367
9923,18929,-0.008431153,0.93239415
9924,1893,-0.257983925,0.851978563
9925,18930,-0.331225198,0.850128164
9926,18931,-0.3752913,0.853126826
9927,18932,-0.32482498,0.853301535
9928,18933,-0.381609905,0.850603096
9929,18934,-0.376996873,0.852377539
9930,18935,-0.210558767,0.849002636
9931,18936,-0.271603672,0.852728307
9932,18937,-0.277344039,0.852949615
9933,18938,-0.292893826,0.83914049
9934,18939,-0.036682913,0.757121741
9935,1894,-0.292013497,0.849809663
9936,18940,-0.290435141,0.848286428
9937,18941,-0.27593362,0.851877637
9938,18942,-0.306307657,0.841073099
9939,18943,-0.304978574,0.85205326
9940,18944,-0.051306463,0.855504205
9941,18945,-0.292028819,0.841930219
9942,18946,-0.265704928,0.851304899
9943,18947,-0.28094484,0.852840526
9944,18948,-0.273786512,0.847091874
9945,18949,-0.022094151,0.850645757
9946,1895,-0.267879444,0.852644842
9947,18950,-0.330014557,0.848845977
9948,18951,-0.275330883,0.852333351
9949,18952,-0.26944949,0.852366721
9950,18953,-0.28755335,0.843304735
9951,18954,-0.267031331,0.852390596
9952,18955,-0.303858393,0.852358603
9953,18956,-0.297992339,0.843412789
9954,18957,-0.266004033,0.852279448
9955,18958,-0.269256558,0.851956022
9956,18959,-0.014566282,0.903252438
9957,1896,-0.287664078,0.84938637
9958,18960,-0.279212976,0.853249056
9959,18961,-0.284821153,0.848798813
9960,18962,-0.376835167,0.852843369
9961,18963,-0.281182179,0.848988887
9962,18964,-0.375871327,0.85331481
9963,18965,-0.333816253,0.845430554
9964,18966,-0.287439116,0.838905091
9965,18967,-0.286787901,0.848178508
9966,18968,-0.316678318,0.840277059
9967,18969,-0.029651463,0.781168586
9968,1897,-0.284756247,0.848835704
9969,18970,-0.308332114,0.836981115
9970,18971,-0.298140738,0.850146847
9971,18972,-0.32403489,0.84833522
9972,18973,-0.379099709,0.851011615
9973,18974,-0.324016119,0.851026814
9974,18975,-0.317699168,0.847611703
9975,18976,-0.336916497,0.846450996
9976,18977,-0.317492763,0.852976067
9977,18978,-0.313706281,0.852268952
9978,18979,-0.061557292,0.530393107
9979,1898,-0.313182796,0.852052434
9980,18980,-0.314548246,0.852711354
9981,18981,-0.319919891,0.850339608
9982,18982,-0.043990332,0.855504205
9983,18983,-0.318965393,0.851944671
9984,18984,-0.319185334,0.851843871
9985,18985,-0.30924436,0.851978507
9986,18986,-0.312706273,0.852498189
9987,18987,-0.317091928,0.851014357
9988,18988,-0.375984607,0.853130235
9989,18989,-0.029367545,0.81936314
9990,1899,-0.312413417,0.851456593
9991,18990,-0.37486173,0.853020941
9992,18991,-0.384508356,0.849528863
9993,18992,-0.322643677,0.851844123
9994,18993,-0.374597025,0.853534874
9995,18994,-0.321236651,0.852435452
9996,18995,-0.38256269,0.850006063
9997,18996,-0.312318066,0.851915248
9998,18997,-0.376253014,0.853264746
9999,18998,-0.335597081,0.848121113
10000,18999,-0.021961211,0.84625342
10001,19,-0.059937458,0.48916484
10002,190,-0.06294105,0.617114926
10003,1900,-0.374380884,0.853370002
10004,19000,-0.380898228,0.851045785
10005,19001,-0.320706577,0.85266697
10006,19002,-0.305014552,0.85208099
10007,19003,-0.335431774,0.845256671
10008,19004,-0.373801662,0.854018454
10009,19005,-0.380944761,0.850956716
10010,19006,-0.318002738,0.850943732
10011,19007,-0.324069843,0.85206937
10012,19008,-0.317276424,0.848638539
10013,19009,-0.017483233,0.854941617
10014,1901,-0.377188647,0.852798453
10015,19010,-0.316291578,0.852134524
10016,19011,-0.321140175,0.8526927
10017,19012,-0.32344856,0.85178211
10018,19013,-0.373878868,0.853986764
10019,19014,-0.316464506,0.852412744
10020,19015,-0.318969249,0.852486637
10021,19016,-0.334685331,0.847100032
10022,19017,-0.334039312,0.8437838
10023,19018,-0.321747578,0.848905783
10024,19019,-0.038417727,0.750664556
10025,1902,-0.321735193,0.852654889
10026,19020,-0.313694546,0.8513745
10027,19021,-0.309824372,0.852482438
10028,19022,-0.31890711,0.852594509
10029,19023,-0.322583937,0.851145556
10030,19024,-0.375100389,0.853808065
10031,19025,-0.329041845,0.849777281
10032,19026,-0.319259362,0.852530234
10033,19027,-0.375553513,0.853324856
10034,19028,-0.32097893,0.852427676
10035,19029,-0.023418845,0.824228111
10036,1903,-0.374595243,0.853721907
10037,19030,-0.324196802,0.852372888
10038,19031,-0.045008592,0.855504205
10039,19032,-0.328293472,0.852616731
10040,19033,-0.326311657,0.848723703
10041,19034,-0.322486636,0.852853813
10042,19035,-0.319820517,0.852991607
10043,19036,-0.381174043,0.850746388
10044,19037,-0.375068944,0.853777316
10045,19038,-0.331533058,0.84985529
10046,19039,-0.036443731,0.768495789
10047,1904,-0.337794363,0.845484453
10048,19040,-0.374888287,0.852820878
10049,19041,-0.328522045,0.848833838
10050,19042,-0.330967332,0.842575203
10051,19043,-0.331874295,0.84943163
10052,19044,-0.330359538,0.850174275
10053,19045,-0.322243595,0.852084212
10054,19046,-0.327074249,0.848511826
10055,19047,-0.376532551,0.853136028
10056,19048,-0.319335424,0.852429669
10057,19049,-0.027219808,0.817513807
10058,1905,-0.316469693,0.851973064
10059,19050,-0.319526887,0.85328765
10060,19051,-0.33634333,0.845399955
10061,19052,-0.326068947,0.849879193
10062,19053,-0.327769903,0.850170266
10063,19054,-0.377921855,0.852642831
10064,19055,-0.324575329,0.848740584
10065,19056,-0.333880048,0.848667871
10066,19057,-0.324757813,0.852789288
10067,19058,-0.317791636,0.853019269
10068,19059,-0.030731774,0.822356893
10069,1906,-0.375705317,0.853439133
10070,19060,-0.329641571,0.849643374
10071,19061,-0.319506438,0.851470489
10072,19062,-0.319307322,0.852699805
10073,19063,-0.321564958,0.852666046
10074,19064,-0.315252748,0.851855212
10075,19065,-0.380574539,0.851589
10076,19066,-0.335656915,0.845462221
10077,19067,-0.316490914,0.85209403
10078,19068,-0.329613598,0.849288959
10079,19069,-0.019178743,0.880934396
10080,1907,-0.324337963,0.853081172
10081,19070,-0.321085094,0.852615639
10082,19071,-0.314699879,0.853188532
10083,19072,-0.328931498,0.844437856
10084,19073,-0.311071683,0.852037899
10085,19074,-0.380856754,0.851401479
10086,19075,-0.374948647,0.852998965
10087,19076,-0.326319253,0.849911552
10088,19077,-0.311255618,0.852035171
10089,19078,-0.322699676,0.849792377
10090,19079,-0.014251579,0.903403366
10091,1908,-0.325779023,0.848604352
10092,19080,-0.315232197,0.851568196
10093,19081,-0.328592981,0.850288637
10094,19082,-0.319885963,0.853057554
10095,19083,-0.323184163,0.853182182
10096,19084,-0.381657415,0.85126005
10097,19085,-0.372841107,0.853707016
10098,19086,-0.327130136,0.851756382
10099,19087,-0.323107699,0.852297671
10100,19088,-0.323763173,0.850668815
10101,19089,-0.012084582,0.922128413
10102,1909,-0.325851473,0.847961176
10103,19090,-0.329808217,0.843711217
10104,19091,-0.315543237,0.8520065
10105,19092,-0.325484391,0.844791578
10106,19093,-0.378543232,0.852186544
10107,19094,-0.32065399,0.853021133
10108,19095,-0.32520138,0.852049792
10109,19096,-0.381201316,0.851263545
10110,19097,-0.375778861,0.852169692
10111,19098,-0.325901549,0.851991221
10112,19099,-0.040143323,0.750064281
10113,191,-0.018345066,0.881737527
10114,1910,-0.313020561,0.852206051
10115,19100,-0.314697442,0.851589846
10116,19101,-0.321488376,0.848447288
10117,19102,-0.377245959,0.852918153
10118,19103,-0.32312304,0.853244214
10119,19104,-0.331092516,0.851218957
10120,19105,-0.321861408,0.85235628
10121,19106,-0.373840871,0.854149658
10122,19107,-0.326601083,0.850380059
10123,19108,-0.326955628,0.852917298
10124,19109,-0.023863857,0.819321712
10125,1911,-0.327845347,0.849417287
10126,19110,-0.292829732,0.84656955
10127,19111,-0.38107717,0.850961145
10128,19112,-0.314298011,0.852184388
10129,19113,-0.048462873,0.855504205
10130,19114,-0.323184832,0.850588821
10131,19115,-0.31347166,0.852194934
10132,19116,-0.322901184,0.852170649
10133,19117,-0.31606658,0.851790619
10134,19118,-0.377086307,0.852566581
10135,19119,-0.014150491,0.90017626
10136,1912,-0.320801098,0.852445196
10137,19120,-0.316839929,0.851868207
10138,19121,-0.324423898,0.848228972
10139,19122,-0.377998003,0.852548248
10140,19123,-0.328589564,0.848098671
10141,19124,-0.31431202,0.852138879
10142,19125,-0.315986186,0.85104261
10143,19126,-0.321785221,0.852400287
10144,19127,-0.319309341,0.852884968
10145,19128,-0.335873645,0.845264139
10146,19129,-0.047930324,0.656062322
10147,1913,-0.327365148,0.844871458
10148,19130,-0.31855766,0.8529905
10149,19131,-0.32117204,0.852314025
10150,19132,-0.325662996,0.853148564
10151,19133,-0.331159772,0.849962652
10152,19134,-0.334331596,0.846537322
10153,19135,-0.31744408,0.852471165
10154,19136,-0.3212243,0.853063658
10155,19137,-0.373397401,0.853294884
10156,19138,-0.047291491,0.855504205
10157,19139,-0.036048569,0.720865507
10158,1914,-0.329804431,0.849918246
10159,19140,-0.326120769,0.852220304
10160,19141,-0.33045867,0.849259216
10161,19142,-0.326551542,0.849499011
10162,19143,-0.321010802,0.853122649
10163,19144,-0.323076014,0.852484805
10164,19145,-0.329490712,0.850391576
10165,19146,-0.307043112,0.851807862
10166,19147,-0.320697364,0.852662001
10167,19148,-0.377093378,0.852581505
10168,19149,-0.026421798,0.827114456
10169,1915,-0.313719384,0.852414381
10170,19150,-0.374902034,0.853645339
10171,19151,-0.305975298,0.851342053
10172,19152,-0.318400129,0.853043992
10173,19153,-0.329802897,0.848804588
10174,19154,-0.320369311,0.852770745
10175,19155,-0.319062027,0.847252668
10176,19156,-0.314988619,0.838251924
10177,19157,-0.32586345,0.84426468
10178,19158,-0.323714376,0.853232386
10179,19159,-0.018441693,0.873935413
10180,1916,-0.32207858,0.850570965
10181,19160,-0.328229234,0.849306847
10182,19161,-0.376240284,0.852746859
10183,19162,-0.312842437,0.852698177
10184,19163,-0.378548061,0.851666348
10185,19164,-0.31611632,0.852881346
10186,19165,-0.330441184,0.84951434
10187,19166,-0.332650215,0.8509195
10188,19167,-0.316162677,0.851985352
10189,19168,-0.30558422,0.851161798
10190,19169,-0.02369443,0.858306196
10191,1917,-0.31383949,0.852147022
10192,19170,-0.328414384,0.848563592
10193,19171,-0.327928656,0.853294614
10194,19172,-0.32884966,0.849582445
10195,19173,-0.317051327,0.85221315
10196,19174,-0.374642155,0.853743739
10197,19175,-0.319893665,0.851923577
10198,19176,-0.316021939,0.852245046
10199,19177,-0.051444336,0.855504205
10200,19178,-0.332289928,0.850935821
10201,19179,-0.034958965,0.75396537
10202,1918,-0.291249588,0.845178979
10203,19180,-0.317754726,0.847785697
10204,19181,-0.325656771,0.852833014
10205,19182,-0.314105525,0.852891707
10206,19183,-0.38101687,0.850661202
10207,19184,-0.323255399,0.848432955
10208,19185,-0.304582308,0.852317811
10209,19186,-0.373439123,0.853313429
10210,19187,-0.324859023,0.847597913
10211,19188,-0.336281015,0.846604955
10212,19189,-0.023731291,0.77791308
10213,1919,-0.337234527,0.845655969
10214,19190,-0.317550266,0.852636586
10215,19191,-0.329975313,0.850557494
10216,19192,-0.373389977,0.853156875
10217,19193,-0.265217743,0.842689714
10218,19194,-0.377827798,0.852175221
10219,19195,-0.38100723,0.851051582
10220,19196,-0.304737839,0.852228477
10221,19197,-0.323953353,0.850377595
10222,19198,-0.307064437,0.851216863
10223,19199,-0.040919663,0.711618793
10224,192,-0.02560605,0.835431258
10225,1920,-0.317595304,0.852886837
10226,19200,-0.330392177,0.844355579
10227,19201,-0.313556019,0.847543874
10228,19202,-0.329914414,0.852070921
10229,19203,-0.382120515,0.85013514
10230,19204,-0.317985784,0.852825481
10231,19205,-0.319606693,0.851643888
10232,19206,-0.316153381,0.851940465
10233,19207,-0.25833221,0.846763815
10234,19208,-0.30603333,0.851440376
10235,19209,-0.024494885,0.811121666
10236,1921,-0.323562978,0.848733717
10237,19210,-0.327417165,0.843771704
10238,19211,-0.306860573,0.838032175
10239,19212,-0.306420706,0.852066995
10240,19213,-0.376878907,0.852944148
10241,19214,-0.314570254,0.848834731
10242,19215,-0.325213519,0.852564333
10243,19216,-0.332418199,0.843796867
10244,19217,-0.319851372,0.853014724
10245,19218,-0.375483967,0.853383942
10246,19219,-0.017371794,0.882059934
10247,1922,-0.325941085,0.848567093
10248,19220,-0.374226543,0.853758241
10249,19221,-0.374317058,0.853408518
10250,19222,-0.325115683,0.852733027
10251,19223,-0.337725056,0.847469861
10252,19224,-0.305389219,0.852018989
10253,19225,-0.327173439,0.849794719
10254,19226,-0.319914586,0.853113057
10255,19227,-0.315333878,0.85196788
10256,19228,-0.32092369,0.852802075
10257,19229,-0.027940193,0.720906225
10258,1923,-0.318870919,0.846433734
10259,19230,-0.375878148,0.853568912
10260,19231,-0.377893932,0.85250434
10261,19232,-0.044445696,0.855504205
10262,19233,-0.319699439,0.848344193
10263,19234,-0.314922592,0.851450514
10264,19235,-0.373915547,0.853564256
10265,19236,-0.38159845,0.85051471
10266,19237,-0.326874533,0.842643762
10267,19238,-0.313649112,0.852498796
10268,19239,-0.00290107,0.978638317
10269,1924,-0.374906986,0.853052553
10270,19240,-0.306494652,0.851156465
10271,19241,-0.326328326,0.84900711
10272,19242,-0.319240952,0.852550904
10273,19243,-0.316999676,0.852633895
10274,19244,-0.331249621,0.850155752
10275,19245,-0.375884067,0.853033508
10276,19246,-0.374764941,0.853192457
10277,19247,-0.049966659,0.855504205
10278,19248,-0.374794232,0.853588532
10279,19249,-0.037940932,0.734807678
10280,1925,-0.376461151,0.852354634
10281,19250,-0.383937077,0.850110801
10282,19251,-0.048462873,0.855504205
10283,19252,-0.382865054,0.850656418
10284,19253,-0.376961453,0.852625804
10285,19254,-0.373846076,0.854032784
10286,19255,-0.373715073,0.85354431
10287,19256,-0.376893304,0.852177961
10288,19257,-0.048155823,0.855504205
10289,19258,-0.375395588,0.85358998
10290,19259,-0.021964706,0.791299457
10291,1926,-0.373020492,0.853126953
10292,19260,-0.376897386,0.852973753
10293,19261,-0.374069588,0.853204676
10294,19262,-0.3739753,0.854094162
10295,19263,-0.376120041,0.852597022
10296,19264,-0.373925584,0.854078364
10297,19265,-0.055288652,0.855504205
10298,19266,-0.375312388,0.853142782
10299,19267,-0.378876519,0.852380129
10300,19268,-0.052791145,0.855504205
10301,19269,-0.020175629,0.854249694
10302,1927,-0.37575273,0.852906881
10303,19270,-0.373483494,0.853333142
10304,19271,-0.381056305,0.851044083
10305,19272,-0.37469077,0.853583146
10306,19273,-0.043890423,0.855504205
10307,19274,-0.377777987,0.851926293
10308,19275,-0.375626466,0.852784856
10309,19276,-0.376170779,0.851894705
10310,19277,-0.374625844,0.85363166
10311,19278,-0.37366682,0.854098031
10312,19279,-0.011392149,0.930451294
10313,1928,-0.376415865,0.85296247
10314,19280,-0.381407309,0.850999976
10315,19281,-0.374275497,0.853572787
10316,19282,-0.374708073,0.853206749
10317,19283,-0.376441344,0.852996515
10318,19284,-0.374866619,0.853848033
10319,19285,-0.376870789,0.852130405
10320,19286,-0.374242979,0.853370534
10321,19287,-0.37556036,0.852558539
10322,19288,-0.38093776,0.850818045
10323,19289,-0.020040022,0.848849382
10324,1929,-0.380619009,0.850628451
10325,19290,-0.374655928,0.853581835
10326,19291,-0.375673021,0.853584442
10327,19292,-0.374752976,0.852944889
10328,19293,-0.376527436,0.853045385
10329,19294,-0.376137507,0.852618812
10330,19295,-0.374262051,0.853713999
10331,19296,-0.374327519,0.853597086
10332,19297,-0.37459233,0.853532454
10333,19298,-0.374797029,0.853590006
10334,19299,-0.026431668,0.830672715
10335,193,-0.053881712,0.649054826
10336,1930,-0.374712631,0.85354548
10337,19300,-0.379749206,0.851574113
10338,19301,-0.381168615,0.851224901
10339,19302,-0.380934477,0.8512196
10340,19303,-0.380944151,0.851202098
10341,19304,-0.374734875,0.853223359
10342,19305,-0.05088305,0.855504205
10343,19306,-0.374407672,0.853776757
10344,19307,-0.374442199,0.853472606
10345,19308,-0.377187389,0.852795825
10346,19309,-0.016367182,0.897457558
10347,1931,-0.059808733,0.855504205
10348,19310,-0.37431899,0.853593103
10349,19311,-0.376149975,0.853288947
10350,19312,-0.379067362,0.85126555
10351,19313,-0.045163108,0.855504205
10352,19314,-0.376376759,0.852916441
10353,19315,-0.375347503,0.853559792
10354,19316,-0.374233757,0.853553279
10355,19317,-0.374822859,0.85372871
10356,19318,-0.051182321,0.855504205
10357,19319,-0.013800483,0.905353029
10358,1932,-0.374069283,0.853476318
10359,19320,-0.05173717,0.855504205
10360,19321,-0.38151077,0.851157974
10361,19322,-0.374485837,0.853562553
10362,19323,-0.380716456,0.851313514
10363,19324,-0.377851797,0.852294833
10364,19325,-0.381355632,0.850916531
10365,19326,-0.374211078,0.853692008
10366,19327,-0.374693604,0.853535435
10367,19328,-0.374985851,0.853223994
10368,19329,-0.024439518,0.835072977
10369,1933,-0.376364406,0.852901113
10370,19330,-0.048411973,0.855504205
10371,19331,-0.045142246,0.855504205
10372,19332,-0.381292458,0.851182581
10373,19333,-0.374837392,0.853674349
10374,19334,-0.377226269,0.852861286
10375,19335,-0.380614493,0.851565751
10376,19336,-0.375974752,0.853120762
10377,19337,-0.37902527,0.851594763
10378,19338,-0.374697064,0.853149463
10379,19339,-0.028117238,0.798992525
10380,1934,-0.376851461,0.852792115
10381,19340,-0.375853614,0.85380451
10382,19341,-0.374923465,0.853702729
10383,19342,-0.376697,0.852618646
10384,19343,-0.374503142,0.853783407
10385,19344,-0.375413671,0.853308229
10386,19345,-0.373166832,0.853949249
10387,19346,-0.373865519,0.85317645
10388,19347,-0.376970255,0.852340222
10389,19348,-0.375128841,0.853128899
10390,19349,-0.009014625,0.934098083
10391,1935,-0.373753482,0.853944722
10392,19350,-0.377839689,0.852234513
10393,19351,-0.383554285,0.850369659
10394,19352,-0.375547966,0.853405562
10395,19353,-0.374988633,0.853253916
10396,19354,-0.374454134,0.853796759
10397,19355,-0.374661777,0.853568223
10398,19356,-0.375060331,0.853772905
10399,19357,-0.379676153,0.851690157
10400,19358,-0.377169234,0.852757857
10401,19359,-0.03157701,0.776226832
10402,1936,-0.375257889,0.853101535
10403,19360,-0.374152117,0.853666554
10404,19361,-0.380773728,0.851142425
10405,19362,-0.37399161,0.853439921
10406,19363,-0.374904941,0.853646869
10407,19364,-0.045401822,0.855504205
10408,19365,-0.373804566,0.854019392
10409,19366,-0.37985234,0.851238194
10410,19367,-0.375531167,0.853308011
10411,19368,-0.37645599,0.852470696
10412,19369,-0.031379869,0.812194528
10413,1937,-0.376295334,0.85275059
10414,19370,-0.381338143,0.850945409
10415,19371,-0.375342655,0.853598369
10416,19372,-0.375148667,0.853479015
10417,19373,-0.37651456,0.852320614
10418,19374,-0.048998211,0.855504205
10419,19375,-0.374831259,0.853234424
10420,19376,-0.375654992,0.853401279
10421,19377,-0.38109181,0.850331161
10422,19378,-0.380951063,0.851154125
10423,19379,-0.019565789,0.871806936
10424,1938,-0.376953629,0.852285925
10425,19380,-0.374717016,0.853547794
10426,19381,-0.05221966,0.855504205
10427,19382,-0.047426342,0.855504205
10428,19383,-0.376038241,0.853046769
10429,19384,-0.381716716,0.850852589
10430,19385,-0.374287758,0.853464581
10431,19386,-0.374849549,0.85374184
10432,19387,-0.37426136,0.852775265
10433,19388,-0.37383642,0.853972537
10434,19389,-0.019190026,0.868723368
10435,1939,-0.376571852,0.851880549
10436,19390,-0.38311391,0.850373002
10437,19391,-0.374992591,0.853336356
10438,19392,-0.37854499,0.851997548
10439,19393,-0.375505301,0.85339922
10440,19394,-0.374714812,0.853777528
10441,19395,-0.374216787,0.8533385
10442,19396,-0.374506381,0.853680521
10443,19397,-0.380823621,0.851043877
10444,19398,-0.37425968,0.852927966
10445,19399,-0.039649999,0.721116379
10446,194,-0.013661635,0.89727825
10447,1940,-0.374109298,0.8533019
10448,19400,-0.385040323,0.849701338
10449,19401,-0.373503986,0.853385637
10450,19402,-0.375266943,0.853201658
10451,19403,-0.053335788,0.855504205
10452,19404,-0.37332567,0.853887139
10453,19405,-0.055054309,0.855504205
10454,19406,-0.374563567,0.853117092
10455,19407,-0.378017737,0.852664188
10456,19408,-0.374103773,0.853299061
10457,19409,-0.021338176,0.809543929
10458,1941,-0.37522994,0.853529058
10459,19410,-0.375694254,0.853164493
10460,19411,-0.381474778,0.85089255
10461,19412,-0.373793273,0.853511274
10462,19413,-0.375414968,0.853334495
10463,19414,-0.054801457,0.855504205
10464,19415,-0.375108702,0.853812285
10465,19416,-0.38826775,0.848428533
10466,19417,-0.376559486,0.852430069
10467,19418,-0.381060928,0.851035789
10468,19419,-0.030601939,0.78802817
10469,1942,-0.040490747,0.855504205
10470,19420,-0.373807492,0.853583056
10471,19421,-0.376048181,0.852540738
10472,19422,-0.375907309,0.853055884
10473,19423,-0.375329347,0.852320916
10474,19424,-0.050455022,0.855504205
10475,19425,-0.038524955,0.855504205
10476,19426,-0.376711984,0.852643057
10477,19427,-0.38292166,0.850592012
10478,19428,-0.372943347,0.853671821
10479,19429,-0.034961025,0.764716142
10480,1943,-0.376913419,0.852999427
10481,19430,-0.374641291,0.852744559
10482,19431,-0.373781764,0.853341423
10483,19432,-0.055997493,0.855504205
10484,19433,-0.373701892,0.853092034
10485,19434,-0.048955229,0.855504205
10486,19435,-0.043183782,0.855504205
10487,19436,-0.376190244,0.853327522
10488,19437,-0.373724493,0.853993542
10489,19438,-0.379709007,0.851704689
10490,19439,-0.027124336,0.81128534
10491,1944,-0.376828139,0.852831958
10492,19440,-0.374785042,0.853631634
10493,19441,-0.37716517,0.853011924
10494,19442,-0.373545826,0.854062091
10495,19443,-0.374600688,0.85314014
10496,19444,-0.381115849,0.850533867
10497,19445,-0.378548676,0.851599886
10498,19446,-0.053539742,0.855504205
10499,19447,-0.381706512,0.850867741
10500,19448,-0.374317699,0.853701905
10501,19449,-0.019783328,0.879125988
10502,1945,-0.376605532,0.852696773
10503,19450,-0.375225106,0.853198169
10504,19451,-0.050220266,0.855504205
10505,19452,-0.375114311,0.853800549
10506,19453,-0.373025315,0.85390701
10507,19454,-0.374714074,0.853056016
10508,19455,-0.374875693,0.853852244
10509,19456,-0.374322203,0.853338886
10510,19457,-0.375416983,0.853221846
10511,19458,-0.380569667,0.851401664
10512,19459,-0.027380613,0.800690091
10513,1946,-0.384146726,0.849751842
10514,19460,-0.374046114,0.853620749
10515,19461,-0.380759694,0.851170125
10516,19462,-0.37582814,0.852979623
10517,19463,-0.375555113,0.852553154
10518,19464,-0.37530429,0.853255073
10519,19465,-0.376506633,0.853077347
10520,19466,-0.376878748,0.852943893
10521,19467,-0.045225308,0.855504205
10522,19468,-0.051749939,0.855504205
10523,19469,-0.032162009,0.754467449
10524,1947,-0.381447403,0.851251754
10525,19470,-0.374239144,0.853294805
10526,19471,-0.380834466,0.851366643
10527,19472,-0.374947036,0.853730148
10528,19473,-0.375466632,0.853541688
10529,19474,-0.375545967,0.853319169
10530,19475,-0.372169342,0.85289036
10531,19476,-0.376665693,0.852676492
10532,19477,-0.381411829,0.85002809
10533,19478,-0.380696111,0.851295524
10534,19479,-0.03543227,0.765027007
10535,1948,-0.377924362,0.852113873
10536,19480,-0.374049321,0.853271071
10537,19481,-0.380868596,0.851102461
10538,19482,-0.376535101,0.853110231
10539,19483,-0.376951278,0.853031566
10540,19484,-0.376789242,0.852800289
10541,19485,-0.374757419,0.853187695
10542,19486,-0.374498471,0.852913025
10543,19487,-0.372747743,0.853676588
10544,19488,-0.373106901,0.853727093
10545,19489,-0.041697932,0.748062384
10546,1949,-0.373880369,0.853184102
10547,19490,-0.374786467,0.853907598
10548,19491,-0.384198279,0.849845065
10549,19492,-0.056995298,0.855504205
10550,19493,-0.382873204,0.850012805
10551,19494,-0.376360321,0.851015337
10552,19495,-0.041059989,0.855504205
10553,19496,-0.049775817,0.855504205
10554,19497,-0.373841503,0.853597304
10555,19498,-0.374013522,0.853567847
10556,19499,0.003266856,0.972748251
10557,195,-0.043923832,0.713128715
10558,1950,-0.373758326,0.853496119
10559,19500,-0.374399429,0.853737846
10560,19501,-0.375582514,0.853346709
10561,19502,-0.376673904,0.853230626
10562,19503,-0.377969136,0.852378298
10563,19504,-0.051204565,0.855504205
10564,19505,-0.376061857,0.852524375
10565,19506,-0.376160993,0.853299504
10566,19507,-0.375787964,0.852791628
10567,19508,-0.046064712,0.855504205
10568,19509,-0.030313959,0.826999762
10569,1951,-0.376802843,0.852822132
10570,19510,-0.373081282,0.853154087
10571,19511,-0.374044733,0.853464817
10572,19512,-0.373907836,0.8540527
10573,19513,-0.374688543,0.853765315
10574,19514,-0.375112541,0.85311716
10575,19515,-0.383570396,0.849851305
10576,19516,-0.052288075,0.855504205
10577,19517,-0.37325582,0.853231888
10578,19518,-0.374671544,0.853523786
10579,19519,-0.013303962,0.913455652
10580,1952,-0.374237744,0.853294062
10581,19520,-0.376264029,0.853210211
10582,19521,-0.374415775,0.853745031
10583,19522,-0.388545573,0.848222462
10584,19523,-0.374833965,0.853135339
10585,19524,-0.37407099,0.853477117
10586,19525,-0.376383725,0.852925083
10587,19526,-0.375655541,0.853483386
10588,19527,-0.377796267,0.852017749
10589,19528,-0.375400397,0.853209317
10590,19529,0.036898547,0.660221868
10591,1953,-0.050821501,0.855504205
10592,19530,-0.379842706,0.851740368
10593,19531,-0.374011444,0.853327521
10594,19532,-0.051237789,0.855504205
10595,19533,-0.381166314,0.851228688
10596,19534,-0.380794415,0.851244191
10597,19535,-0.380850035,0.851372219
10598,19536,-0.379097885,0.851887753
10599,19537,-0.377880703,0.852438632
10600,19538,-0.379671577,0.851826087
10601,19539,-0.023766928,0.841644628
10602,1954,-0.375901261,0.852907278
10603,19540,-0.376815282,0.852842104
10604,19541,-0.372803498,0.85384069
10605,19542,-0.376333436,0.852862663
10606,19543,-0.372399682,0.853719598
10607,19544,-0.380991179,0.851116981
10608,19545,-0.37500564,0.853390812
10609,19546,-0.374430722,0.852887174
10610,19547,-0.044031528,0.855504205
10611,19548,-0.375444934,0.853330905
10612,19549,-0.021660278,0.842232685
10613,1955,-0.373706497,0.854008659
10614,19550,-0.383697552,0.850220543
10615,19551,-0.373893334,0.854068113
10616,19552,-0.374392645,0.853827456
10617,19553,-0.377121396,0.852657705
