logFC,p-value
0.16972295760071204,0.3484661721282285
-0.018135437412512674,0.900731829082003
0.022637433305548488,0.892473265369945
0.01953179060487126,0.8784819914109596
-0.0517877086107209,0.7234017076248538
-0.10092057250292887,0.5356125661019275
-0.06379164266522805,0.7027617237983859
-0.09902898975955363,0.5051392586832393
0.10993351619010307,0.4524519486418963
-0.036253603070430934,0.6834649519444808
-0.01930548647687001,0.8437419136484035
0.023749622920186158,0.8737768017426317
-0.02301321848087342,0.8931929067699053
-0.001581707562465804,0.9921383299351801
-0.02672492376063629,0.881528499327099
0.09472359815729813,0.5805761274936796
-0.05939041790201354,0.7648140634343981
-0.052310359296994076,0.7492249705350104
-0.0059183552080278885,0.9620340113234238
0.024245889212130594,0.9085471850573106
0.047645500140044934,0.8023268050372159
-0.022042758590966834,0.8468334794695143
-0.004045722986989802,0.9825498861210644
-0.11016966317522559,0.560722033329176
-0.02590337308158877,0.9387122587162793
-0.04115962236653479,0.841763413200657
-0.030455287918153492,0.8530421291789578
-0.12687769662475454,0.43185415368185
-0.05472389854708858,0.7160622211914649
-0.005241066946264695,0.9697428090943221
0.007373160512544725,0.9665381964330937
-0.048771007361286714,0.6990732791141833
-0.018152879107735193,0.8538598671566456
0.027156240381104254,0.884208545546061
0.06514613363727854,0.6813350216279088
-0.013795984403590698,0.9266617911406968
0.046345352114303275,0.800721124877491
-0.04808752036375819,0.78702583376972
-0.007337678892930563,0.9658941700349051
-0.02274952261098614,0.9023384158770122
-0.0030841998478231963,0.9865755786048275
-0.04410585367613899,0.8243564915031093
-0.06655415255543398,0.6300118390909726
-0.03499739504136216,0.8060217813719985
-0.04188592829138396,0.8166113331869272
0.01816563942721314,0.9172638304022707
-0.007109946708132948,0.9313948758403185
-0.0677436922892307,0.6748625792339096
-0.04056015162174928,0.8081605788782413
-0.06624520589638276,0.789082517540294
-0.05913541194921419,0.7502244397828426
0.04461102563282491,0.7938599777863923
0.06927994534848576,0.6400377670971609
-0.03946734823046725,0.7912179911105521
-0.012335181131064774,0.9247006793217483
0.030561992148862363,0.8432942634868013
-0.02365677152696611,0.891182713298849
0.015168917258928417,0.9487168287344412
0.08848882391018892,0.6280269546791271
-0.027159622223893013,0.8331355152505585
-0.0431577580196619,0.7915172558214196
0.024156638500422805,0.8541433563644173
0.044090445388499405,0.733628443196441
-0.003360577808453655,0.9838801067807015
0.046845861447612956,0.8032973974212663
-0.010270509361714978,0.9309967372437838
-0.029593144519359627,0.812037131813505
-0.051026919975151144,0.6550096620101795
-0.0011381196352582698,0.9878864415327413
-0.01605824013487352,0.9211442500259285
0.0428349299467464,0.8055213934594181
0.007280752713724877,0.9589788860736381
-0.00019535848324190593,0.9991015129570506
0.011005093421807336,0.9316692710946555
0.04806369549420629,0.8861074057248799
-0.05704641346628378,0.7607664499970861
-0.02572763808502717,0.8433126347842136
0.015266580646093797,0.9281846999970502
-0.025457717277041977,0.8730838779996939
-0.05859694798369179,0.16895325059038363
-0.07184396961993444,0.676943790109678
0.004492181855379865,0.977335368160944
-0.019026214526460958,0.8829570649688354
-0.03819723675743901,0.8112821795340366
0.05207223764111031,0.7763459692855756
-0.05833915056718341,0.7365416114070438
-0.01884846947060285,0.9162990382834305
0.006255422098718339,0.9414708060077152
0.019162696888406137,0.9109573253767718
-0.009385584240156787,0.9609594060450354
0.009585671838037343,0.9666561611066466
0.007620204004224097,0.9679758303683602
-0.06140370787224983,0.7887286326600743
-0.017658985344005874,0.9311067796573813
0.07526716574572317,0.6537811887438987
-0.08041002071431005,0.6790434041944524
-0.058439226644632775,0.739259889592442
-0.08015067569329166,0.6634343664758329
-0.04082949785762512,0.7530599217540258
0.036278622040343024,0.7942611754315573
0.07687799014485046,0.6698680553170249
-0.017464602902651838,0.9071493313802781
0.11788583999663743,0.5444403066476471
0.013872505717654143,0.9401978842956447
0.027437556273611628,0.9001766315086049
-0.03342595473516496,0.8516521628461284
0.004471206795522089,0.9774012685439305
-0.034450782336065466,0.7915370099763751
-0.03732084394501942,0.7770853973953267
-0.02550294822675503,0.8234001742564208
-0.04107849129668559,0.8062058426657689
-0.008368811705248818,0.9615297717221861
0.012070867639699655,0.9492192810927036
-0.030892525399226795,0.8569691291788395
-0.0565420146446977,0.7510929273533222
-0.014565572367939664,0.9311634523117156
0.025902169290477246,0.8856388692358277
0.006742107260376923,0.9675619040512837
-0.001001446347531249,0.9938328463353676
0.04432537499778828,0.817172199702524
-0.024453273723302367,0.8110573726057491
-0.02844084778894442,0.8290350100589121
-0.00550672660369258,0.9458562016569266
0.012864037873878586,0.942060018105009
-0.044000373636324586,0.8330816819950065
-0.01581641847492934,0.9321919894909094
-0.024736244770279425,0.8822878955624458
-0.0944630268518158,0.42688959166848106
-0.0819506306288015,0.6150028060566174
0.012065583628162421,0.940503382979209
-0.050986802788060524,0.7592150884548197
0.010004126364184022,0.9588481628348814
-0.035786710246007325,0.8049536561033632
-0.03219705506358916,0.7568466504447042
-0.06029522039804729,0.6935077312118627
-0.02087002603392393,0.9003195016308829
0.06199663566163862,0.7577937728643014
-0.13149870088315918,0.4618513996743311
-0.03930630054390105,0.8404335404501397
-0.041010945774452766,0.8048334607857556
-0.036473141917677004,0.8002259287814308
-0.019561739030141072,0.8793143666264792
0.10908741104255862,0.6000292216124583
0.02863331554980455,0.8326583345859183
-0.0204435234643753,0.8537778587060124
-0.031477074795762915,0.8519565732826753
0.04021738546162553,0.8023420485865957
-0.03389725337066671,0.793148990858531
0.0819506239071439,0.6643972473250606
-0.036811611498249956,0.8269840343220262
-0.021151944249131645,0.8934615418804923
-0.032071065397790414,0.8395441545937183
0.004369256796114409,0.9828551662533949
-0.01862007333367755,0.928672681752719
-0.01993388803512126,0.9014079429229533
-0.04475802496351665,0.6151093846590978
0.002894255656615732,0.9875038520090241
-0.002063297748992781,0.9908786901853555
-0.06547899541080623,0.6326250549513222
-0.02545556874796712,0.870819109012835
-0.09383067923669622,0.6356893546600444
0.012486343344959688,0.9443289978339693
-0.00579101374907584,0.9712475324001786
0.13352312917912074,0.5053883895526818
0.009185753755271068,0.9614899041405047
-0.07608095185641489,0.6854245059935626
-0.000536623169253263,0.9958453434651937
0.05243387176364081,0.7941855077407541
-0.11277838461460368,0.522807900504489
-0.00013851513330623974,0.9992551598490488
0.07316330707403416,0.681019222915068
0.021540011048642754,0.9047690300392506
-0.017088493541409674,0.9081526794498603
-0.05308985429086322,0.7337136038771301
-0.007449571123429667,0.966268489151039
0.026967679998161225,0.8859920193548727
-0.011699477431085506,0.940142370941406
-0.019538247470738002,0.8856667636224186
0.045073780155246636,0.7945133507619409
-0.05054125696960587,0.7816736527670967
-0.10393547224944372,0.6089718726188379
0.014695094619319199,0.9250305259349882
0.0007150710979754636,0.9898911361999548
0.0637493954026303,0.7448074816225931
0.008895348405771192,0.960008116729264
0.07112191508441779,0.724262940884455
0.030646944434961288,0.8696486299301007
-0.010520419847864722,0.942586433533073
-0.02124150989920665,0.8784909436738292
0.019131753319742963,0.9084930691335407
-0.0004609234734597444,0.9974269452938547
-0.04428938103878534,0.713021283394929
-0.08197830969019407,0.6452129799765176
-0.044380581477843045,0.8028521907129965
-0.00017337703849748746,0.9988130174188828
-0.017727339563385364,0.9075535536003261
-0.005935062325190654,0.970780800838188
0.018919750142837647,0.8969911188873194
0.12907786137472882,0.48710315692907336
-0.02102758954379003,0.8719281849853223
-0.03825644830720974,0.7443470738002778
-0.003066354138357753,0.9851710604162203
-0.03184861578723969,0.8312307590318168
-0.04200520269809224,0.8026795782117295
-0.018022212802433695,0.9104509248971113
-0.062239849317962136,0.6992653025378304
0.008908115137657779,0.9619856738344669
-0.042789201826576806,0.8152514872417504
-0.03694140667953869,0.8446535424925203
0.011450495301168779,0.9348977748070784
-0.029004172509939252,0.7723574091252652
0.028213697643010027,0.8703626974743761
-0.06625901434960596,0.7177160168408209
0.003930600712414635,0.9832367672409008
-0.03270873958426846,0.8608353881320755
-0.011371027213378232,0.9486702082861097
-0.0386270108408517,0.8315175476398835
-0.03081187151494179,0.8453137729175475
-0.02080386707965155,0.8097525779369152
0.012195900174145761,0.9430667156250374
-0.055192407931511145,0.7008115184780208
-0.04793552871856901,0.6998539897090714
0.01634906196739873,0.9314200480454093
0.08183400186949713,0.7025831272419782
0.07012621348086223,0.7040123546734314
-0.0009084939128260614,0.9958015792503636
-0.038452554585993386,0.8069825905929199
-0.0006636940523351355,0.9934455334501807
-0.04133930347917597,0.8038252905897368
-0.08601806085150063,0.527930943807946
-0.010827243643981872,0.9441898408507394
0.07724324580151126,0.6741152288392983
-0.04563118886719419,0.6157448952817715
-0.024355058295373957,0.8139855084885879
-0.01203757841089634,0.9304785340686749
0.0863096088163321,0.6442286422487855
-0.04840528673950556,0.7034622626900117
0.01455415648881973,0.915984215065617
-0.027210887733896988,0.8777197418019893
-0.0010981108396136083,0.9943828327978335
0.006352263791671328,0.9711277733130996
0.010215033134052521,0.940637997537652
-0.016445735203823596,0.9148690518172335
-0.005721225762775052,0.9719271736604203
-0.03172710150044002,0.7903105095068627
0.02527867011647117,0.8479289563310566
-0.03711659223110353,0.8455223747923982
0.057919888307889626,0.7502707075252506
-0.06793961192086954,0.6987826475049663
-0.057442233805322346,0.7649748318386241
0.034037815863104774,0.8471821258106131
0.03934585243231397,0.8192344198577725
-0.05333680175764809,0.7460614796358244
-0.037310151918540424,0.8377331016513293
0.041390302933589605,0.8299506965563213
-0.035812076302574235,0.7826145972883253
-0.0018772551850010056,0.9905120476607134
-0.015960872313952955,0.9270262625429458
0.008367708499982888,0.9653570944088246
-0.0203056554475551,0.9194987530518283
-0.01071601443421641,0.9541471254839485
0.030841557211499997,0.8657884087855665
0.01382037531950996,0.9398619619142135
-0.04625766065166287,0.7816176874584627
0.02951368896656415,0.8742450411840132
0.042970892655632004,0.8354205358753638
-0.01825342367877783,0.8100773725831216
-0.07299581990087159,0.6038252818788818
-0.033557584580561475,0.8389733701076634
0.003942779192416441,0.9740621321197652
-0.023193039112830962,0.8816638646845549
-0.02611164936568064,0.8897041694757368
0.02436282111136079,0.8576087137107351
-0.011509436598333155,0.9423161500800014
0.09642981776344099,0.6579297903965884
0.024485393363044828,0.887695984289057
0.02371962965622866,0.8939618240127867
-0.020124793427029566,0.8501201323722296
-0.0798259499155113,0.6359378528489827
-0.014690496849641655,0.921928268147761
-0.041344365030079655,0.82359673401846
-0.045029678087340104,0.8113403664203676
-0.024536431303967706,0.8539536013728419
0.03021686846286659,0.8716889003637223
-0.025615451166948813,0.8911774437609141
-0.05946187237384984,0.7594738031632812
-0.021469192983513515,0.890378975342804
-0.019025116613012056,0.915387041937825
-0.028533140642859552,0.8341165137007155
-0.013860797697119643,0.9393787229543075
-0.008661281711798028,0.9626708393794978
-0.021047947938865653,0.7934277229718321
-0.024744633181737627,0.8505074260049381
-0.026730874667772516,0.8252011378976846
-0.07472550590353627,0.5909797246740474
-0.04569635384094384,0.8184794984830949
0.014890744346000693,0.9304455162802381
-0.08140818624380974,0.6215059348739195
-0.008617460179019348,0.9570644698511539
-0.007725836341780473,0.9439955468641559
0.022807301982819907,0.9063704854356358
-0.04446557191331263,0.8281856825911463
0.03891923316850915,0.822958045866783
0.010822181461143379,0.944659005477272
-0.12750497256937496,0.47998924261007847
-0.0383385015225518,0.8144242247729373
-0.013833955692439538,0.9332633303148106
-0.007129062787641054,0.9671835976977983
-0.04821734336699362,0.727465345580059
-0.0025819910006889125,0.9892777195691425
-0.03097945939529094,0.7938445917533001
0.14153295369177887,0.40108707371059593
-0.022390652319489817,0.8854525542849618
-0.023109887002617863,0.8969241365508396
0.02383563041349649,0.8931323440530862
0.022094603548381928,0.8988491861996291
0.07669455753552445,0.6757790901803492
0.16796662133132487,0.2705651162667893
-0.030282200911563827,0.853636950226658
0.040175690456778344,0.8109418818552971
0.017515659260086122,0.9257285575981562
-0.01839314505650087,0.8556917519950906
-0.04228803700564008,0.82494838968396
-0.03879337572872615,0.811133446632402
-0.03961156815148201,0.805800133946837
-0.07966085698065618,0.6661141109600226
0.016219939583048,0.9350280636558876
-0.0358746551819267,0.8731536546749319
-0.058040781395851344,0.7676073622628823
-0.027638099939320017,0.8780611525867281
-0.05880114625192147,0.7309848875078413
-0.044827785876681576,0.8256422391786723
-0.06103917713360052,0.5185154209767189
-0.05831332386409483,0.7698937484020457
0.0473681928541713,0.7946001764907189
-0.03631717121378165,0.8078130424951936
-0.12642916139820945,0.45137600381802656
-0.03407960307814476,0.8555977409711465
0.007817632026097705,0.9596407593749026
-0.018569340540754247,0.9171820635587185
-0.025241447105689565,0.8775574128301625
-0.02298428835775145,0.9008313264638217
-0.002361557081916154,0.9861375388845691
-0.051595522057072345,0.5974457923542053
-0.03475609191246169,0.7686897025120902
-0.026729962029459226,0.9139881170219093
-0.03096123632274635,0.8586220960538017
-0.032860005496515035,0.8540870232866071
-0.0276898035181065,0.8799819867097227
-0.11482009685075197,0.5341597269221026
0.09583322275798223,0.6024542044013457
-0.017150618558347534,0.9075557388229225
-0.028711239648793636,0.8807958324427763
-0.06000228601558157,0.7069968891008324
0.018469293128970984,0.9127917899088153
-0.02443965963352166,0.8413779305101813
-0.022086183046144733,0.9156625860591503
-0.08229062167142548,0.5431692161475795
-0.06526488013871357,0.7638378527207771
-0.0570262389457931,0.7369547175613225
0.08506062012462112,0.6420273820243259
0.03656108404494204,0.8688985817985377
0.0004707384798088532,0.9981640233996456
0.020620503571317624,0.90585610650073
-0.0836852723524423,0.5364845573013739
0.028695058324491048,0.8786280257823637
-0.02961233998060844,0.8095160374057523
-0.04795403313591371,0.7997320163887007
0.0007575903533334284,0.996384991516007
-0.009474639483211209,0.9578305120165771
0.002350440980713741,0.9878774876337437
0.011885063590756553,0.9513291339055292
-0.04090883459412734,0.8172342539064207
-0.15704239249063628,0.31685454716242345
-0.03903946759845743,0.8054448212707835
-0.0413462920804627,0.825811852480602
-0.03964625277098971,0.8334139440711956
-0.03838706188129583,0.7603201951740117
0.03150872195478868,0.9016762494021842
-0.03976923138123078,0.8293624908314203
-0.05470903823031766,0.7959878456139111
-0.02829363673509893,0.8712691395263893
-0.00582971364038751,0.9741582161359443
-0.05851355222135329,0.7621367431979025
-0.03010760672696437,0.833867239722034
-0.03094000050684785,0.931742476732722
-0.036742978730273344,0.8332216709884246
-0.1392743319361709,0.40543886642639315
-0.025143228928201117,0.849584827290567
-0.04905691053041764,0.7876546573616051
-0.08226933511205582,0.6516522616648024
0.16095319022044688,0.3082546234614555
-0.014797364836257694,0.9293738570469745
0.045025081249748224,0.7865456598610766
-0.004860597493413435,0.9807728187061086
-0.0813169798445977,0.5085662986951117
-0.04631034867567948,0.8234469403250062
0.014513833449293743,0.9331650541141379
0.011449137771011737,0.9482230701392949
-0.029661608161843732,0.8060026193834471
-0.14806229629216924,0.4378106064867058
0.06999842064718761,0.7459390185850436
0.007307918575552124,0.9662854730610526
-0.03805890808665642,0.8170930507815812
0.03181839087298457,0.8468024886867521
0.15641971322859877,0.40486106544744016
-0.07941334558679015,0.63149348564725
-0.05725825917224367,0.7817072157603204
-0.045976539753448245,0.7947363414175118
0.03642047668348125,0.8345055191139642
0.022492421719507667,0.8207677595572264
0.06159103083692414,0.7260476115770946
-0.017551835650986943,0.922887302811069
0.16013369739474198,0.45675812230580537
-0.04079906884113535,0.7809184816265564
-0.033161370837266724,0.8611756609874752
-0.03343006301203299,0.8646583525725129
0.02401363371942816,0.8927748956384095
-0.04033217998124675,0.7625913369959392
-0.024981178137740145,0.8566511543830952
-0.04413802546312452,0.772945059692934
-0.02445514934609267,0.7836098076556364
0.03120085000481464,0.8748563905392386
-0.03891214803991807,0.8413891058783209
0.04880326246802876,0.7559864222039602
0.04474867218485386,0.7344846197774444
0.01570449279514038,0.9263021008181954
-0.010618409101151572,0.9514881781669229
0.10370621880376499,0.5941924306518491
-0.034298032342237966,0.8688789972476069
0.006559914295421012,0.970884197810688
-0.018785744353890247,0.9004968281334885
-0.027983988763362482,0.7724037844749926
-0.04552754529623406,0.7932419327136188
0.016247301056104974,0.9277749206274226
0.070517720812696,0.7198256878610712
-0.03379866317356889,0.8422052310278509
-0.021774981681994734,0.8852416396117021
0.0028845868365054875,0.9828423633844463
-0.07842553457752349,0.6567188072934643
-0.016150739995047837,0.9253020243420786
0.042047613114570614,0.8125077835881107
-0.054858564823145335,0.7011735115186588
-0.026911178891400524,0.8047859402762072
-0.06922003226009077,0.7029295833900039
-0.04441255275910239,0.8029311004720967
0.012232941216368245,0.9396865857131963
-0.019094961398895726,0.8993328332618495
0.019951610300966437,0.9229517698749541
-0.012574940722708235,0.9375266305654989
-0.029951943383449597,0.8562394819707226
0.11479850306921974,0.538217794471064
-0.06635352071155952,0.6787549876254179
0.005393424763721821,0.9690649372740171
-0.020550895258219116,0.8471887760950533
-0.0209024591031246,0.8591357596990508
-0.043665343444558656,0.8121390457040262
-0.03677799704123449,0.8191047786684098
-0.12231906374282005,0.46386960691359036
-0.08593375708546856,0.6402479297621968
0.0029525271678685844,0.9880992704319493
0.06892033933461504,0.582437487389873
-0.026405413378475233,0.8784346212955148
-0.06865218033352283,0.6533116494580906
0.04023667940494816,0.8508648722295336
-0.13326138322945993,0.5242982610835724
-0.028617730840356046,0.7819714415983182
-0.0819176744485577,0.6527913778603669
-0.03871610352908099,0.8124486561850897
0.08416723433320394,0.59826593547599
0.05126265516655793,0.7859167767802884
0.004953933031165936,0.9773492116068362
-0.05450447551981752,0.7441809079142795
-0.05174456590898996,0.7579058761499978
-0.002532199898025605,0.9901966654227383
-0.06773625127462417,0.6860066710542049
-0.015014400350632711,0.9377344918839647
-0.028422175179587006,0.7853796509498756
-0.05538540784709339,0.7905274067416252
-0.028631794174040315,0.8781419400737159
-0.12615478383510567,0.4246673951550607
-0.0022781244329246396,0.9902098964564467
0.07706753775838207,0.6319328234255508
0.0024944967143804386,0.9888903548999122
0.0280761874269629,0.878727571980064
0.05295669014419842,0.7530451168924752
-0.03507615190471979,0.8252860742632112
-0.022899805122174433,0.8836882764427254
-0.03365520716962447,0.7706214986013692
0.10699366059437643,0.5877993104461711
-0.023718067011033447,0.8965454054327626
0.004136979951654147,0.979341942402269
-0.042238814008352187,0.8347592325712587
-0.051406511217069434,0.7893576765317806
0.05825923675749169,0.7643662063640388
-0.056771434324051503,0.7422923696506063
-0.012246359338668765,0.9554209240371369
-0.02622361250012238,0.8803889381475607
0.0034873608769836746,0.9852206165643871
-0.022440120639707066,0.8587255507409854
0.08001357864263402,0.6289072383413552
0.07114415856544021,0.626032030814466
-0.05666411600089023,0.7142305208984394
-0.021354058505334155,0.8998338321588156
-0.06168197417552187,0.7723449898460821
0.0471825284898447,0.8032168663653274
-0.03925371821529745,0.827418081217927
-0.005975534802939324,0.9780946006769654
0.03199425218376392,0.8015614894244966
-0.06690212183074734,0.6791067852531475
-0.02183314566394414,0.8546727108542097
0.00463058025415526,0.9803362581178695
-0.018571735128071917,0.9243961383203751
0.028501240801932688,0.862378673264733
-0.03669626402434277,0.842066491869635
0.11697176985071081,0.13159157550417352
-0.048172371786056906,0.7721932432719387
0.07419314669674393,0.5745118102335811
-0.01515005422539018,0.9258648370986745
-0.030048088025442673,0.8576609454302964
0.0374209008262838,0.8382507424154495
-0.0352919951307971,0.6660258414319565
-0.038171875763807116,0.8436745162464507
-0.0071049876260656135,0.9643062440075135
-0.012060273610415121,0.9470424719833952
-0.0304668815939288,0.827814888442129
0.015205799600103573,0.927894960268121
0.07266474746567066,0.5702610480081598
-0.07041306464587553,0.7066002833065167
-0.06003693766527715,0.6978569925512792
-0.0015150028462837632,0.9931719734399808
-0.04903671319643624,0.7612775373594625
-0.01611244405194648,0.8860585316011859
0.04236099948845018,0.7914432767123676
-0.006556580357837789,0.9625242362506544
0.10715299289840224,0.646667252495505
-0.03415415701679982,0.8421431242398205
0.0026073012798210307,0.9860418465848573
-0.03619951782171601,0.8383648919487728
0.01640182908706929,0.9000127250229406
-0.04143309529764506,0.7882305162272527
-0.061336240504241406,0.7164297010366667
-0.0382107306958152,0.824348327024292
-0.03556724229061429,0.7039453725269447
0.004062773734854965,0.9825834237589679
-0.05517707320857906,0.791163207806271
0.021713340270233868,0.8957480717509314
-0.018327230099986266,0.9257645413059856
-0.01907834392722834,0.9146530966889668
-0.08206756746697128,0.667968608234249
-0.02042048246893567,0.8907899599753832
-0.04894270200988461,0.7396018338255703
-0.04275710188628658,0.8157993016520273
0.08385786985316866,0.6581110111175407
-0.02058083266669437,0.8548308671279786
0.02310785552350409,0.9105563035281417
-0.010635381823477097,0.954632258900208
-0.03520248351671777,0.8697778515152739
-0.0703484400743952,0.6867767047713889
0.017416702814453084,0.919837510906381
0.02870169661432379,0.8478527057496231
-0.07186629937614722,0.7562184164395408
0.035707618727887386,0.6027437791915199
-0.012191205163641666,0.9229445946625745
0.06068425029491923,0.7107106860543856
-0.02585973847720071,0.8047540607672221
-0.024021297654590535,0.8500596310978401
-0.010640756107079513,0.9557610265061245
-0.030997552689295445,0.8491855876302213
0.010927461515031479,0.9517713743812466
-0.02544846080990787,0.9003106270762737
0.0012498056415378477,0.9933339509992877
-0.07793144109373505,0.7100307978474607
-0.029849994295523055,0.8699652449089703
-0.2199980070832438,0.1424693432450611
-0.03867496165262364,0.8325600950152191
0.13785174950418427,0.489883772406254
0.01093111668037414,0.9301390990156169
-0.06294543213896774,0.7469538513174905
-0.017194714428159688,0.9137719239240769
-0.04588596258778908,0.773908096048983
-0.06173398135520606,0.6950055718684303
-0.03086539908477457,0.8703457205982822
-0.008398168515738666,0.9654987610344027
-0.030646694334090663,0.8589189443222491
0.030222273551967018,0.8843492502277037
-0.03808262985147648,0.841959641954799
-0.0070909510553634906,0.9686914524281189
-0.027247484421988703,0.8254647189156501
-0.016902211408212117,0.9258537016002
-0.0335389238163927,0.8259460866934081
0.07216704793111062,0.7089797701378769
-0.1090233231102087,0.4895557979887488
-0.035190117898280596,0.8274210321181493
-0.05306665208058311,0.7144362172789208
0.11172951993939484,0.6377992245042677
-0.09008753265036772,0.6094044951440921
-0.06131917587040087,0.7266688031644528
-0.0476823979217124,0.8119275603680742
-0.012972386150248186,0.8976621529055159
-0.03169638467721797,0.8364709631410633
-0.023089430094667462,0.8988776152598285
0.012068930338427493,0.9411908568327199
-0.024725163189956923,0.8541849940184882
-0.05620881280564713,0.7666168273278939
0.00848042097888084,0.9646313347851454
-0.01932431350279145,0.9441521273139494
0.1193022869997458,0.5444550404481839
-0.11256076594273846,0.499744072579704
0.01641478600908122,0.9320899570293041
-0.02390778209711975,0.850261582636376
-0.06252886261205798,0.7499859421252838
-0.009411849609045097,0.9579415764573835
-0.04139754488072185,0.8277506228487803
0.04574211189116239,0.7745461985193679
-0.03590493888137389,0.8156723300581527
-0.01302318621416163,0.9471388855631886
0.04990898842800519,0.762921359018168
-0.02097949692535171,0.9196146874959166
-0.04838936748266788,0.7680908590007817
0.04314813001122789,0.7884796486127521
-0.01712073834473939,0.8659376577936768
-0.005834481864859373,0.9733477900427361
-0.03947388454041673,0.8344686394007503
-0.056666617443232654,0.7765693002844195
-0.08989785786000155,0.5880531931523938
-0.06879322531694806,0.6977309906993163
-0.04095647704991327,0.7757738852778804
0.0053665188700823254,0.9660098694223354
-0.03475900143881525,0.8537256791780712
-0.03528604553347676,0.8451361697579121
0.10331586513512601,0.6197042307692961
-0.04138207264541575,0.7650691519378944
-0.02756485771090124,0.8959558016991138
0.06713768932809563,0.7376950334199119
0.08919205920494415,0.6179735700727279
-0.037106363031569625,0.8387617700390773
-0.040967680476562046,0.8444194192750084
0.11683007670847359,0.16319063504428963
0.056209932383606734,0.7469238837455983
-0.03914876874311944,0.8058480465367334
-0.08445067874593938,0.636474619490571
0.0043411041072133,0.9830570907001621
-0.021629367294779035,0.8600791431190766
0.0529630743680815,0.7051774143486136
0.017243118493296773,0.9288835894249377
-0.024608642663094094,0.876701107078331
-0.04941648054394429,0.7134838276343836
-0.06710753250752145,0.6467161595813664
-0.052556939023256595,0.7489837283268105
0.05767529205133394,0.7960157840323949
-0.051316476097501174,0.7671438959476603
0.027144864073422037,0.8960068294938701
-0.06343542480552575,0.7476334315048112
-0.03190462882643694,0.7226759547336221
0.03232504053890917,0.8164291320518335
-0.02918275784719585,0.8647471751546756
0.0500316935558399,0.7061286824773481
0.013640171018615055,0.9409701057501137
0.09901424661603865,0.22085344857727404
-0.0007340435411130631,0.9973202889544356
-0.0392904869113782,0.8249058446438131
0.005363553956931652,0.9781570568219102
-0.02470045355789613,0.8850904897542407
-0.03700486475005081,0.7857234538214247
-0.018039529303051974,0.8750168675573661
-0.11926241749954555,0.4275823768846757
-0.03879699052621585,0.8385054772325387
-0.04890655602394706,0.7814322442151618
0.0010289227332155257,0.9961635480455275
0.02083577057717777,0.8792312291508675
-0.007818349239186813,0.9632736871762402
0.03571385774704271,0.8586998939379975
-0.07481463514695277,0.6637185582261352
0.07690079285661217,0.7524162061992861
-0.03190662313725124,0.8173577917055783
-0.027604555287801244,0.7842512146873464
-0.036723683553148465,0.7531760479970621
-0.01205098899321352,0.9357043015389293
-0.03721031400672556,0.7964522856372768
-0.021312969437297925,0.9052657266947602
-0.0287692910924083,0.8565891515366868
0.04801303620492696,0.7705400479564611
-0.06991831144508256,0.6935758688019236
-0.07120163093972595,0.7552018956796628
0.0618046879760513,0.694725820435894
0.014515754161596043,0.9429607275897661
-0.030771850638100402,0.8188220256192028
-0.04680899248547964,0.5708262334012231
0.026160743273319537,0.8982386564799292
-0.051436061943076816,0.7724255136667899
-0.09625962211885875,0.6313950280807368
-0.027376589638729406,0.8821212442403462
-0.0345286339733433,0.8579966972067347
0.030695672707316355,0.859927004709212
-0.01789892796252774,0.9281486303365383
0.015747683463431812,0.9344211705030516
-0.046320220783713895,0.8039401266504749
-0.029060741161867628,0.874217627034427
-0.02671082954400125,0.8023186293229023
-0.03681656390708195,0.9105568241347483
-0.009464088590537737,0.9518145202408441
-0.015232200197099071,0.9388506524388638
0.03794891109814411,0.7835905615036878
-0.04645573490534498,0.8028714291184385
-0.01728467013890884,0.9316140817266318
-0.021880356768697658,0.9093117025874285
-0.03821334530982015,0.8125950989588057
-0.0030695905932437953,0.9862155209559169
-0.05749886497228258,0.7423750368504822
-0.044540339473396286,0.6657466332757191
0.008377244650483956,0.9661730431844049
-0.0631801207774113,0.7405633937074793
-0.03666046589355535,0.8543460761474847
-0.022246917992470118,0.8942477457096182
0.08087184955469919,0.6487996926380724
-0.10382357761323391,0.5620720001358546
0.004226033686961609,0.981228294016119
-0.015999957618002072,0.926844340227477
0.14329139428651158,0.5187642797116582
-0.009888899525787927,0.9497581702860478
-0.0574118516380796,0.508865647244175
-0.026326619352794525,0.8593250474646572
-0.07288242354436411,0.6850587510392747
-0.0031543135444349617,0.9896599561960192
0.03339053769904207,0.8649578510393258
-0.03510062789835105,0.8566818357202958
-0.004026472055604981,0.9835631101870546
-0.005443330541824784,0.9749673076556165
0.08866684808751911,0.5825762066998508
-0.029729491371547186,0.8334853379349245
-0.03310731933508549,0.8262469294583402
-0.021186317713905993,0.8161099577003981
0.02604345677970869,0.8706072314309662
-0.0384342246082249,0.8453385288709758
-0.09093004582189926,0.6195512156185932
-0.10737740679590078,0.5984268279712153
-0.005392440160975472,0.9768912335162212
-0.02235295076146283,0.915343861557427
0.004171642521693232,0.9758355357414742
0.029281978325472663,0.8887700517138319
-0.03768106386422973,0.8037743889210976
-0.025549171434752067,0.8912645728065131
-0.023121743027912114,0.8582091262660998
-0.0138975028560259,0.9452075241510516
-0.05848772893539941,0.7211541960436998
-0.02943081695136707,0.8547753191163314
-0.048781993944837884,0.8043954316247227
-0.042452232113205514,0.8414562177628274
0.004051670158574374,0.9829675590461193
0.03600127335042717,0.8629452481667081
-0.04682584142900337,0.7829657041585072
